acctno,actdt,deactdt,deactreason,goodcredit,rateplan,dealertype
1686607108328,1999-08-02,,,0,1,A1
1686637525096,2000-01-05,,,1,1,B1
1686640163736,1999-05-28,,,1,1,C1
1686644510718,1999-09-28,,,1,1,A1
1686684036192,2000-03-13,,,1,3,A1
1686701521950,2000-04-19,2000-12-18,NEED,1,3,A1
1686705619152,2000-10-09,,,1,1,A1
1686707503953,2000-11-03,,,0,1,C1
1686720821376,1999-04-02,,,1,1,A1
1686742154880,2000-08-26,,,1,1,B1
1686792400800,1999-10-27,,,1,1,B1
1686824321808,1999-07-23,2000-05-31,NEED,0,1,A1
1686836401683,2000-12-23,,,1,2,A1
1686840347217,2000-05-27,,,0,1,A1
1686884084672,2000-03-03,,,1,1,B1
1686915999968,1999-11-12,,,1,1,A1
1686932668468,2000-03-15,2000-10-12,DEBT,0,1,A1
1687011362808,2000-09-12,,,1,2,B1
1687024645588,1999-12-07,,,1,1,A2
1687056302566,2000-10-31,,,1,1,C1
1687078837128,1999-07-10,,,0,1,A2
1687098207264,2000-12-13,,,1,1,C1
1687124416372,2000-10-25,,,1,1,A1
1687132449912,1999-11-20,,,1,1,A2
1687147432220,2000-12-28,,,1,2,B1
1687165699094,2000-12-30,,,1,2,A1
1687172330784,2000-03-03,,,1,1,A1
1687191969432,1999-07-08,,,1,1,A1
1687195992036,2000-04-19,,,1,1,A1
1687219429068,1999-02-10,,,0,1,A1
1687264649022,2000-05-09,2000-10-18,COMP,0,1,A1
1687265088108,1999-05-11,,,1,3,A1
1687318870042,2000-12-18,,,1,2,B1
1687326927196,1999-08-11,,,1,1,A1
1687349208471,1999-08-13,,,1,1,A1
1687355688728,2000-08-18,,,1,1,C1
1687406017158,2000-12-06,,,0,2,A1
1687418097333,2000-11-11,,,0,3,A1
1687421224948,2000-01-30,,,1,1,A2
1687430029190,2000-07-31,,,1,3,C1
1687440012815,2000-10-04,,,1,2,B1
1687449836321,1999-12-01,,,1,1,A1
1687465950111,1999-11-09,,,0,1,A1
1687470168372,2000-10-18,,,1,1,A1
1687493945568,2000-05-22,,,1,1,A2
1687510415472,1999-02-11,,,1,2,A1
1687533095158,2000-02-07,,,1,1,A1
1687544758244,1999-07-28,,,1,1,B1
1687548077204,2000-05-26,2000-10-05,DEBT,0,2,C1
1687549406886,2000-05-13,,,1,1,A1
1687552600095,1999-08-03,,,0,1,B1
1687559767442,2000-11-24,,,0,2,A2
1687562341699,2000-03-18,2000-03-29,NEED,0,3,A1
1687568555648,1999-12-10,,,1,1,C1
1687571754159,2001-01-06,,,1,2,B1
1687580749300,1999-04-14,,,1,1,A1
1687583952192,2000-11-30,,,1,1,C1
1687605808434,1999-12-11,,,1,2,A1
1687605915956,2000-08-30,,,1,1,B1
1687634630832,2000-03-03,,,1,1,B1
1687636274064,1999-05-20,,,1,1,A1
1687679511990,1999-11-05,,,1,3,A1
1687680650688,2000-09-27,,,1,2,A1
1687689586707,1999-12-09,,,1,1,B1
1687706549518,2000-07-18,,,1,3,A1
1687730223808,1999-08-24,,,1,1,A1
1687731097686,2000-04-27,,,1,2,A1
1687733125688,1999-06-03,,,1,1,A1
1687752251396,2000-05-28,,,0,1,B1
1687778687784,1999-06-16,2000-06-28,TECH,0,1,A1
1687781864832,2000-12-17,,,1,2,A1
1687787613380,1999-07-27,,,1,1,A1
1687788564808,1999-12-22,2000-11-21,TECH,1,1,B1
1687789058191,2000-07-06,,,1,1,B1
1687798555278,2000-12-23,,,0,3,C1
1687800739184,1999-12-30,,,0,1,B1
1687825800450,1999-05-22,2000-01-02,NEED,1,1,A1
1687831989098,2000-08-21,2001-01-03,COMP,0,1,A1
1687848719934,1999-12-28,,,1,1,A2
1687867224658,2000-12-06,,,1,2,A2
1687883980560,1999-08-16,,,1,1,C1
1687894194314,2000-04-22,,,1,1,A1
1687896547748,2000-08-08,,,1,1,B1
1687909480143,2000-03-28,,,0,1,C1
1687928718264,1999-12-20,,,0,1,A2
1688010382464,2000-02-12,,,1,1,A1
1688012165698,2000-03-30,,,1,1,A1
1688028262663,1999-04-11,,,1,1,A1
1688054053857,1999-07-02,,,1,1,A1
1688064289152,1999-12-14,,,1,1,A1
1688102303433,1999-11-17,,,1,1,A1
1688114347544,2000-11-22,,,1,3,B1
1688126123792,2000-06-07,,,0,1,A1
1688129603746,2000-09-13,,,0,2,C1
1688135735896,2000-11-22,,,0,1,A1
1688162206400,1999-11-16,,,1,1,C1
1688167712164,2000-07-15,,,1,1,A1
1688209467660,1999-04-19,2000-10-26,NEED,0,3,A1
1688236056135,2000-08-31,,,0,2,C1
1688243198208,1999-11-02,2001-01-05,COMP,0,1,C1
1688284040928,1999-07-31,,,1,3,A1
1688287207089,2000-02-09,,,1,1,A1
1688300703440,2000-03-27,,,0,3,A1
1688344099948,2000-11-01,,,0,3,A1
1688353728471,2000-05-09,,,1,1,C1
1688428035801,1999-09-24,,,1,1,A1
1688437467470,2000-04-26,,,0,3,A1
1688444830089,1999-08-13,,,1,1,A2
1688464392896,2000-11-30,,,1,1,C1
1688485520978,2001-01-15,,,0,2,A1
1688487598863,1999-09-18,2000-06-14,COMP,0,1,B1
1688490286546,2000-10-10,,,1,3,B1
1688513864214,2000-10-18,,,0,2,C1
1688531145027,2000-12-23,2001-01-03,NEED,0,3,A2
1688537265639,2000-08-19,,,1,3,A1
1688566872737,2000-12-19,,,1,2,A1
1688583891048,1999-07-29,2000-08-05,COMP,1,1,C1
1688587236408,1999-07-08,,,0,3,C1
1688593826440,2000-08-30,,,0,2,C1
1688625658295,1999-12-21,,,1,1,A1
1688627181081,2000-02-09,,,0,2,B1
1688646928262,2000-10-16,,,0,1,B1
1688690879744,2001-01-17,,,0,2,A1
1688691509254,2000-05-16,2000-10-16,DEBT,0,3,A1
1688692520596,1999-10-10,,,1,1,A1
1688729602272,2000-04-06,,,0,1,A1
1688744073216,1999-05-22,,,1,1,A2
1688778834480,1999-12-10,,,1,1,C1
1688840150772,2000-11-18,,,1,1,B1
1688853169838,2000-07-19,,,0,1,B1
1688856142802,2000-04-14,,,0,2,A1
1688881611972,1999-08-02,,,1,3,C1
1688885869395,1999-10-02,2000-11-05,MOVE,1,2,A1
1688905457763,2000-05-25,,,1,1,A1
1688925023448,2000-09-12,2000-12-26,DEBT,0,1,A1
1688948627383,1999-03-12,,,0,1,B1
1688958299318,1999-05-01,,,1,3,A2
1688967259880,2000-01-03,,,0,2,A1
1689010379568,1999-06-20,,,0,1,A1
1689053861373,1999-04-21,,,1,3,B1
1689060977300,2000-11-07,,,1,1,C1
1689062303652,2001-01-19,,,0,1,A1
1689063042820,2000-03-09,,,1,1,A1
1689076934588,2000-05-10,,,1,1,C1
1689085454363,1999-12-19,1999-12-29,NEED,1,1,A1
1689105845888,2000-12-16,,,1,1,A1
1689107770718,2000-10-28,,,0,1,B1
1689177863208,2000-10-17,,,1,1,A1
1689185343048,1999-06-14,,,0,1,A1
1689186024456,1999-11-08,,,1,1,A1
1689202892952,1999-08-10,,,1,3,A1
1689234972208,1999-12-22,,,1,1,A1
1689251222130,2000-11-08,,,1,1,A1
1689276313792,1999-10-11,1999-10-13,NEED,1,1,A1
1689282789786,2000-02-22,2000-10-05,DEBT,0,1,A2
1689339806232,1999-09-15,2000-11-11,NEED,1,1,A2
1689342505101,2000-04-03,,,1,1,B1
1689347027478,1999-06-20,,,1,1,A1
1689377382554,2000-07-27,,,1,1,A1
1689394384296,1999-05-12,2000-02-02,COMP,0,1,B1
1689412069344,2000-11-02,,,1,1,A1
1689427855324,2000-12-07,,,1,1,B1
1689444263358,2000-01-17,2000-08-25,NEED,1,2,A1
1689451108206,2000-06-20,,,0,1,C1
1689454401353,2000-07-06,,,1,2,A1
1689457886909,2000-09-26,,,0,1,C1
1689460790425,1999-01-25,2000-11-26,COMP,1,1,C1
1689473768496,2000-12-08,,,1,3,C1
1689487161936,2000-07-17,2001-01-04,COMP,1,3,A1
1689495319167,2000-12-23,,,1,2,A1
1689514350754,1999-09-22,,,0,1,A2
1689524780337,1999-02-18,,,1,1,A1
1689550362356,1999-08-20,,,1,1,A2
1689574270794,2000-04-06,,,1,1,B1
1689594567835,2000-01-20,,,1,1,C1
1689604057870,2000-10-23,,,0,1,B1
1689622332023,1999-12-19,2000-05-17,TECH,1,1,A2
1689624058153,1999-01-29,1999-08-11,TECH,1,2,A1
1689626833773,2000-04-15,,,1,3,B1
1689663921406,1999-06-12,1999-08-29,NEED,1,1,B1
1689674947593,1999-04-09,,,1,3,A1
1689678185926,2000-01-12,,,0,1,A1
1689684680220,2000-06-08,,,1,1,B1
1689689927096,1999-07-21,,,1,1,B1
1689708251745,1999-06-12,,,1,1,A1
1689709286604,1999-10-29,,,0,1,A1
1689710018688,1999-12-14,,,1,1,C1
1689716567850,2000-03-10,,,1,1,A1
1689728626533,2000-06-16,,,1,1,A1
1689737763450,1999-03-18,,,1,1,A2
1689739302242,1999-08-30,1999-09-08,NEED,1,1,A1
1689740897148,1999-12-17,2000-10-12,DEBT,1,1,A1
1689757811272,2000-09-28,,,1,1,A1
1689762553984,1999-06-21,,,1,1,A1
1689770770537,2000-06-16,,,0,1,A1
1689798449622,2000-10-18,,,0,3,C1
1689806941556,2000-07-27,,,1,2,C1
1689809428968,1999-08-30,,,1,1,C1
1689819924516,2000-04-14,,,0,1,A1
1689826426112,2000-01-17,,,1,1,B1
1689826772152,2000-12-24,,,1,1,A1
1689842929540,2000-02-29,,,1,1,C1
1689844554187,1999-12-13,2000-03-03,MOVE,0,2,A1
1689861225839,1999-06-18,,,1,3,A1
1689865727539,2000-06-16,,,1,1,C1
1689873694578,1999-05-01,,,1,1,A1
1689890810872,1999-07-31,,,1,1,A1
1689939907822,2000-08-15,,,0,1,B1
1689985203992,1999-12-04,,,1,1,A1
1689999514636,1999-12-18,,,0,1,A1
1690007020614,1999-03-31,2000-10-31,COMP,1,1,A1
1690019169828,2000-10-06,2000-10-31,COMP,0,1,C1
1690032827940,1999-08-28,,,1,1,A1
1690047049284,2000-10-23,,,1,1,A1
1690048315275,2000-03-30,2000-05-15,COMP,0,2,A1
1690063312038,1999-09-03,,,1,3,B1
1690067465304,2000-11-29,,,1,1,A1
1690146878829,2000-11-17,2001-01-17,COMP,0,1,A1
1690148100788,2000-06-03,,,1,1,A1
1690148334000,2000-01-05,,,0,1,A1
1690156369009,1999-10-02,,,0,1,A1
1690166919276,2000-11-10,,,1,1,C1
1690186158679,1999-12-13,,,0,1,A1
1690186495326,1999-12-08,,,0,1,A1
1690190080458,1999-03-22,,,1,1,A1
1690190849664,2000-01-24,2000-12-28,NEED,1,1,A1
1690207312388,1999-12-12,,,1,1,A1
1690219723105,1999-12-21,,,1,1,B1
1690244945168,2000-05-02,,,1,1,C1
1690245725883,2001-01-10,,,0,2,A2
1690286948388,2000-08-22,,,1,1,A1
1690288279864,2000-05-16,,,1,1,A1
1690289084412,2000-11-09,,,0,1,C1
1690295625296,1999-08-12,,,0,1,B1
1690321594290,1999-07-29,,,1,1,A1
1690349842268,2001-01-15,,,1,2,A1
1690350997576,2000-04-07,2000-09-13,COMP,1,1,A2
1690372836190,2000-07-07,,,0,2,A1
1690394993636,2000-06-22,,,1,1,A2
1690411193472,2000-12-28,2001-01-19,NEED,0,2,C1
1690482054040,2000-07-21,,,0,1,A1
1690486077648,2000-02-24,,,0,3,A1
1690497976068,1999-08-10,,,1,1,A1
1690498897559,2000-04-29,,,1,2,A1
1690508143264,1999-05-28,1999-11-08,NEED,1,1,B1
1690518276240,1999-12-26,,,0,1,A2
1690522889000,1999-05-19,,,0,1,A2
1690526508054,2000-09-30,,,1,1,A2
1690543175712,1999-07-19,,,1,3,A1
1690569359682,1999-12-29,,,1,1,C1
1690571577254,1999-12-16,,,1,1,A1
1690593377993,2000-07-24,,,1,1,A1
1690619661048,2000-01-01,,,0,2,A1
1690625515842,1999-04-20,,,1,1,B1
1690632124690,2000-10-23,,,1,1,C1
1690660873520,2001-01-17,,,1,1,C1
1690672410093,2000-12-11,,,1,3,A1
1690691741421,1999-03-16,1999-06-02,NEED,1,1,A1
1690710267228,1999-04-30,,,1,3,A1
1690723385679,1999-06-08,2000-05-16,COMP,1,2,B1
1690745463707,2000-01-30,2000-12-21,NEED,1,2,A1
1690752894774,1999-05-15,,,1,1,A1
1690794666824,2000-06-22,2000-09-18,NEED,0,3,A2
1690803486272,2000-09-19,,,0,1,A1
1690806578703,1999-10-28,2000-02-08,NEED,0,1,B1
1690806767968,2000-06-09,,,0,3,B1
1690807567774,1999-11-19,,,1,1,B1
1690816856369,2000-06-28,,,0,3,A2
1690819887250,2000-12-27,2001-01-09,COMP,1,2,A1
1690840678016,1999-03-06,,,1,2,A1
1690849083318,2000-01-21,,,1,3,A1
1690854231718,1999-08-30,1999-09-02,NEED,1,1,B1
1690858196118,2000-07-24,,,1,1,A1
1690859080928,1999-02-13,1999-12-12,TECH,1,1,A1
1690860676728,1999-12-27,,,1,1,A1
1690870855796,1999-12-10,,,1,1,A1
1690876368092,2000-04-11,2000-12-15,DEBT,0,1,A1
1690880947088,1999-12-04,2000-03-07,MOVE,1,3,A1
1690883112688,1999-12-18,,,0,1,A1
1690889416616,1999-12-06,,,0,1,B1
1690910774805,1999-08-23,,,0,3,B1
1690927956293,1999-05-01,,,1,2,A1
1690933441012,2000-05-31,,,1,1,B1
1690934540564,2000-04-26,,,1,1,A1
1690975088620,2000-12-09,,,1,2,A1
1690993711543,1999-12-31,,,0,1,A1
1691008512540,2000-12-02,,,1,2,A2
1691010734800,2000-09-11,,,1,1,A1
1691017223595,2000-12-23,,,1,1,A2
1691058404425,1999-04-17,,,1,1,A2
1691058820510,2000-05-19,,,1,3,B1
1691072512022,1999-12-15,,,1,1,B1
1691089411536,2000-05-18,,,0,2,B1
1691102160682,1999-03-06,,,1,2,A1
1691109915318,1999-08-29,,,1,1,A1
1691117340108,2000-05-20,2000-09-01,NEED,1,2,A1
1691173770996,1999-07-06,,,1,2,A1
1691178399681,2000-08-19,,,1,1,A1
1691198417353,1999-12-27,,,1,1,A2
1691215104468,1999-03-31,2000-09-20,DEBT,0,3,A1
1691229561684,2000-05-08,2000-06-03,NEED,1,2,A1
1691239322013,1999-12-17,2000-08-23,COMP,0,1,A2
1691249864790,2000-10-06,,,0,1,C1
1691253967352,2000-12-28,,,1,2,A1
1691268919248,1999-03-17,,,1,1,C1
1691277169443,1999-05-01,,,0,3,A2
1691299554796,2000-08-05,2000-12-15,COMP,1,1,A1
1691309938248,1999-09-18,,,1,1,B1
1691319368490,1999-10-09,2000-06-06,TECH,1,1,A2
1691336733880,1999-05-28,,,0,1,C1
1691345717008,2001-01-05,,,0,2,C1
1691347667162,2000-02-23,2000-09-26,DEBT,0,3,A1
1691363179198,2000-10-02,,,0,1,A1
1691367222724,2000-09-20,,,1,1,A1
1691420643072,2000-06-07,,,1,1,A1
1691435943698,1999-08-29,1999-12-07,COMP,1,1,A2
1691456584358,2000-12-31,,,1,1,A1
1691460999296,2000-02-16,2000-10-18,DEBT,0,1,A1
1691525867944,2000-10-05,,,0,3,C1
1691547638648,1999-11-06,,,1,3,A1
1691571120448,2000-11-22,,,1,2,A1
1691640751904,2000-12-12,,,1,2,C1
1691667995956,2000-09-28,,,0,1,C1
1691674445646,2001-01-12,,,1,2,B1
1691678863824,2000-03-28,,,1,1,A1
1691684901840,1999-03-19,2000-12-08,DEBT,1,1,A1
1691693428488,2000-05-30,,,0,2,A1
1691700569534,2000-03-17,2000-05-10,NEED,1,1,A1
1691721484773,1999-06-08,1999-06-30,TECH,1,2,A2
1691733202428,1999-07-19,,,1,3,C1
1691733989354,1999-12-16,2000-10-24,DEBT,1,2,B1
1691752041554,2000-05-16,,,1,1,B1
1691760154416,1999-11-24,,,1,2,C1
1691776799684,2000-12-04,,,0,2,C1
1691790181098,2000-09-20,,,1,1,B1
1691795013898,2000-06-09,,,1,1,B1
1691803145618,1999-11-10,,,0,1,B1
1691810182128,1999-07-23,,,1,1,A2
1691816191728,2000-07-19,,,0,1,A2
1691824237840,2000-05-31,,,1,1,B1
1691836352160,1999-05-28,,,1,1,A1
1691837155842,2000-06-13,,,1,1,A1
1691844456780,2000-09-23,,,0,1,A1
1691862318310,2000-04-07,2001-01-08,MOVE,1,3,A1
1691864728668,1999-08-29,,,0,1,A2
1691870791092,2000-05-16,,,0,1,A1
1691915706621,1999-05-03,2000-11-07,NEED,1,2,B1
1691929477788,2000-09-12,2000-12-05,DEBT,1,3,A1
1691951459358,2000-03-21,,,1,1,A1
1691960140328,1999-06-25,,,1,1,C1
1691981323478,2000-10-02,2001-01-11,COMP,1,1,A1
1691993260099,2000-08-09,2000-08-09,,1,2,B1
1692012711452,1999-03-11,1999-05-04,TECH,1,1,C1
1692013359419,2000-05-11,,,1,1,A1
1692029770420,2000-08-14,,,1,1,B1
1692043205656,1999-10-16,,,0,1,A1
1692045482218,2000-02-17,,,1,1,A1
1692049260353,2000-09-02,,,1,1,A1
1692052043833,2000-03-06,,,1,1,A1
1692064159764,2000-12-19,,,1,2,C1
1692085816314,2000-11-29,,,1,2,C1
1692094024104,1999-05-15,2000-05-02,COMP,1,1,A1
1692098249703,2000-12-11,,,1,3,A1
1692129391270,2000-11-24,,,1,2,A2
1692129703168,2000-03-15,,,1,1,C1
1692150628864,1999-08-08,,,1,1,A2
1692171298248,2000-05-30,,,0,1,A1
1692191303808,2001-01-15,,,1,2,A1
1692198982322,2000-05-04,,,0,1,B1
1692226914045,1999-02-26,,,1,1,A1
1692265044543,1999-10-18,,,1,1,C1
1692283444272,1999-07-13,,,1,1,C1
1692284722404,1999-12-24,2000-04-05,COMP,0,1,A1
1692290172836,2001-01-18,,,1,2,A1
1692302044300,1999-07-06,,,0,1,B1
1692316164603,1999-09-18,,,1,1,B1
1692319899411,1999-10-24,2000-10-13,DEBT,0,2,B1
1692326375070,2000-10-03,,,0,1,C1
1692328758592,2000-09-19,,,0,3,A1
1692329487320,2000-01-23,,,1,1,A2
1692333456208,1999-06-15,,,1,2,A1
1692334833202,1999-05-22,,,0,1,A1
1692346376544,2000-06-15,,,0,1,B1
1692347773892,2000-03-23,,,1,1,C1
1692351559132,2000-12-22,,,1,2,A1
1692370626608,1999-09-13,2000-11-03,COMP,1,1,A2
1692404500808,1999-12-22,,,1,1,B1
1692428567568,1999-07-15,,,0,3,A1
1692485676713,2000-11-21,,,1,1,A1
1692488536258,1999-11-10,,,1,1,C1
1692491711844,1999-08-20,2000-11-21,MOVE,0,3,B1
1692498165960,2001-01-11,,,0,2,B1
1692509212734,2000-06-26,,,1,1,A1
1692512325536,1999-04-10,,,1,1,A1
1692512574728,1999-12-10,,,1,1,A1
1692534380456,2000-05-26,,,1,1,B1
1692538034323,2000-12-01,,,1,1,A2
1692539441118,2000-06-29,,,1,1,A1
1692558576150,1999-12-20,,,0,1,B1
1692585993816,2000-11-20,,,1,1,A1
1692588038452,1999-12-10,2000-07-21,COMP,0,1,A1
1692614862656,2000-07-25,,,1,1,B1
1692619864980,1999-04-17,,,1,1,A1
1692620584568,2000-11-21,,,1,1,A1
1692647023757,1999-12-15,,,1,1,A1
1692663117600,2000-10-05,,,1,3,A1
1692683603872,2000-12-12,,,0,2,A1
1692691620351,1999-05-27,2000-01-18,NEED,1,3,A1
1692697449928,1999-06-09,2000-02-22,NEED,1,2,A1
1692700828674,1999-09-12,2000-12-14,DEBT,0,2,A1
1692703773098,2000-12-30,,,1,2,A1
1692749829370,2000-12-13,,,1,1,A1
1692752940273,1999-12-17,1999-12-29,NEED,0,1,B1
1692756759633,2000-09-12,,,1,1,B1
1692762561489,1999-08-31,,,1,1,A1
1692763395300,2000-05-02,,,1,1,B1
1692763561208,2000-03-06,,,0,2,B1
1692772304438,2000-10-19,,,1,1,B1
1692795532523,1999-12-27,,,1,1,B1
1692837491520,1999-11-24,,,1,3,B1
1692837521308,2000-05-10,,,1,1,A1
1692839794618,1999-12-28,,,1,1,A2
1692867352142,1999-11-13,,,1,1,A1
1692919608334,2000-12-30,,,1,2,A1
1692922799424,2000-06-23,,,1,1,C1
1692955467402,2000-05-12,,,1,3,B1
1692956357888,1999-10-11,,,0,1,A1
1692979309348,2000-10-07,,,1,1,A1
1693000594170,1999-07-13,,,0,1,A1
1693012813960,2000-05-11,,,1,1,B1
1693040402055,2000-09-18,,,1,3,B1
1693046685340,2001-01-12,,,1,2,A2
1693068379781,1999-07-24,2000-09-01,NEED,1,1,A1
1693070911474,2000-07-10,,,1,3,A1
1693097566548,1999-07-30,,,1,1,A1
1693119784008,1999-12-22,,,1,1,C1
1693141671465,1999-05-03,,,0,1,B1
1693146570768,2000-08-22,,,1,1,B1
1693160790488,2000-11-06,,,1,2,B1
1693181014509,1999-12-23,,,1,1,A1
1693188817560,1999-12-06,,,1,1,A1
1693193715001,2000-10-26,,,1,3,A1
1693252014624,1999-09-27,,,0,1,A1
1693274079953,1999-12-27,,,1,1,B1
1693301383648,2000-01-03,2000-10-05,COMP,0,2,A1
1693327076788,1999-04-28,,,0,1,A1
1693341925376,2000-07-21,2000-09-12,TECH,1,1,A1
1693349935762,2000-10-19,,,0,1,C1
1693369071701,1999-09-26,1999-12-20,MOVE,1,1,A1
1693395723438,1999-03-15,,,1,3,A1
1693406560533,1999-11-13,2000-04-27,MOVE,1,1,A1
1693413925680,2000-08-12,,,1,3,A1
1693416837488,2000-10-05,,,0,3,A1
1693422944854,1999-08-11,2000-09-25,COMP,1,3,B1
1693433025237,1999-03-06,,,1,1,A1
1693446886668,2000-03-21,,,1,2,A1
1693465259253,1999-10-28,2001-01-05,TECH,0,3,A1
1693474071944,2000-11-07,,,1,1,A1
1693486282519,1999-11-21,,,1,2,A1
1693486829068,2000-02-05,,,0,1,A1
1693509391271,1999-12-09,2000-01-07,NEED,1,1,C1
1693519785138,2000-12-26,,,1,1,B1
1693534440528,1999-07-15,,,0,2,B1
1693547426872,1999-04-29,1999-05-10,,1,1,A1
1693549274700,2000-05-18,2000-10-16,DEBT,0,1,B1
1693550092468,2000-04-13,,,1,1,A1
1693566914868,1999-05-07,2000-10-06,MOVE,1,3,A1
1693568966208,1999-06-05,,,1,1,A2
1693571282342,1999-12-04,,,1,1,A1
1693603037134,1999-08-30,,,1,1,A1
1693607510329,1999-05-19,2000-07-22,NEED,1,1,C1
1693675041968,1999-06-21,,,0,1,B1
1693720438108,2000-01-08,,,1,1,A1
1693737282058,1999-09-23,,,1,3,A1
1693755557602,1999-12-31,,,0,1,A1
1693783912858,2000-01-26,,,0,2,A1
1693799280092,1999-12-10,,,1,1,A2
1693807139016,1999-11-11,2000-08-07,COMP,1,1,B1
1693807513625,2000-12-13,,,0,2,A1
1693842409608,2000-01-19,,,1,2,A1
1693856630939,2000-02-13,,,1,2,A1
1693882600098,1999-12-07,,,1,2,A1
1693888972653,2000-12-01,,,1,1,C1
1693940969400,2000-10-15,,,0,1,A2
1693952970735,2000-10-26,,,0,1,C1
1693983854496,1999-08-20,1999-09-21,NEED,1,1,A2
1694017331140,1999-12-04,,,1,1,A1
1694032690704,2000-03-09,,,1,2,A1
1694041221479,1999-08-23,,,1,1,A1
1694048653977,2000-07-16,,,1,1,A1
1694053066352,2000-10-13,,,1,1,A1
1694061286133,2000-03-06,,,1,3,B1
1694098164080,2000-03-23,2000-04-24,NEED,1,3,A1
1694111973213,2000-05-01,2000-12-16,DEBT,0,1,A1
1694133598608,1999-02-05,,,1,3,B1
1694143327953,2000-07-26,,,0,1,A1
1694150425363,1999-04-01,,,0,1,A1
1694150582334,2000-12-13,,,1,2,B1
1694170199238,1999-03-07,,,1,3,A1
1694190806593,1999-12-27,,,1,1,C1
1694222208072,2000-06-20,,,0,1,A1
1694225682348,1999-12-20,,,1,1,B1
1694227244808,2000-01-11,,,0,2,A1
1694235937528,1999-07-31,,,1,1,A1
1694238983781,1999-11-13,,,0,1,A1
1694239942944,2000-05-06,,,1,1,A1
1694266899140,2000-05-01,,,1,1,B1
1694276727952,1999-08-17,,,0,2,A2
1694328510554,2000-12-19,,,1,2,A1
1694337766604,2000-03-14,2000-10-16,DEBT,0,3,A1
1694338044304,2000-02-04,,,1,1,B1
1694345204020,2000-08-20,,,1,2,A1
1694364748968,2000-06-29,,,1,2,B1
1694391713544,1999-06-29,2000-09-22,NEED,0,1,A1
1694429645358,1999-10-25,,,1,1,B1
1694466036108,1999-09-13,2000-09-19,TECH,1,1,A1
1694493963582,1999-05-27,2000-09-07,MOVE,0,1,C1
1694505890358,1999-04-01,,,0,1,A1
1694529444678,1999-11-17,,,0,1,B1
1694536782873,1999-01-21,,,1,1,A1
1694570822598,2000-02-11,2000-12-30,DEBT,0,1,A1
1694571774969,2000-04-09,,,1,1,A1
1694574955792,2000-07-13,,,1,2,B1
1694602415748,2000-04-02,,,1,2,A1
1694605159488,2000-06-23,,,0,1,A1
1694610458733,2000-08-31,,,0,1,C1
1694634925176,1999-07-14,,,0,1,A1
1694637293712,1999-02-06,,,1,2,A2
1694640233760,1999-08-16,2000-12-18,DEBT,1,3,A1
1694643661056,1999-06-27,,,1,1,A2
1694652195040,2000-09-13,,,0,1,A1
1694667497649,2000-09-18,,,1,1,B1
1694698359553,1999-12-27,,,0,1,A1
1694711831746,1999-06-04,,,0,2,B1
1694722813528,2000-11-10,,,1,1,A1
1694741668017,2000-12-13,,,1,2,B1
1694747523311,1999-12-31,,,0,1,B1
1694770179063,1999-08-25,,,1,1,B1
1694780249340,2000-04-14,,,1,1,A1
1694781717148,1999-03-21,,,1,1,A1
1694806520928,2000-01-31,,,1,1,A1
1694814153845,2000-06-06,,,1,1,A1
1694826526920,2000-07-17,2000-11-27,COMP,1,1,A1
1694833840962,1999-07-17,,,1,1,A1
1694858867013,2000-07-08,,,1,1,B1
1694877614088,1999-10-03,,,1,1,A1
1694877627228,1999-11-14,,,0,1,A1
1694885053958,1999-08-29,2000-01-19,NEED,1,1,A1
1694889375312,1999-07-19,,,1,1,A2
1694907226908,1999-11-15,2000-10-13,DEBT,0,2,A1
1694936392404,1999-11-26,,,1,1,A1
1694951777067,1999-11-05,,,1,1,A2
1694959166724,2000-02-12,2000-03-13,NEED,1,1,A2
1694961570796,1999-12-18,,,1,1,A1
1694976780051,1999-07-26,2001-01-08,MOVE,1,1,B1
1694994623570,2000-12-15,,,0,1,B1
1694997323762,2000-04-22,,,1,1,A2
1695017212764,1999-06-17,2000-12-19,MOVE,0,1,A2
1695044776584,1999-03-31,,,1,1,A1
1695058335598,2000-03-21,,,1,1,B1
1695059709213,1999-12-17,,,1,1,B1
1695064090878,1999-12-23,,,0,1,A1
1695072313504,2000-05-22,,,0,3,A1
1695116893258,1999-12-09,,,0,1,C1
1695120280782,2000-09-13,,,1,1,B1
1695168200064,1999-12-14,,,1,1,A2
1695168915790,1999-08-30,,,1,1,A1
1695197481984,2000-03-13,,,0,1,C1
1695210463020,2000-10-18,,,0,1,C1
1695216575888,1999-09-29,,,0,1,A1
1695217963764,2000-12-02,,,1,2,A1
1695223415568,1999-08-28,,,1,1,A1
1695233298958,2000-12-06,,,1,1,B1
1695239270913,2000-02-09,2000-08-18,NEED,0,3,A1
1695249049680,2000-12-20,,,1,2,B1
1695250685784,2000-12-30,,,1,1,A1
1695252392214,1999-08-26,,,1,3,A1
1695282111555,1999-08-31,,,1,1,A1
1695308767524,1999-06-17,1999-06-17,,1,2,B1
1695312603933,2001-01-10,,,1,2,C1
1695349116492,1999-10-15,,,1,1,A1
1695352711542,2000-12-14,,,1,1,B1
1695368201981,1999-10-20,,,1,3,C1
1695369252654,2000-09-25,,,1,2,C1
1695392269810,2000-03-09,2000-05-09,,0,2,A1
1695394549668,2000-09-07,,,1,1,C1
1695420330021,2001-01-06,,,1,1,A1
1695451221848,1999-05-13,2000-01-04,COMP,1,3,A1
